id,text,author"id06588","Having cast her fate upon a die, and feeling secure of winning, she, whom I have named as bearing the stamp of queen of nations on her noble brow, now rose superior to humanity, and seemed in calm power, to arrest with her finger, the wheel of destiny.","MWS"
"id11623","At length, after making several guesses of this nature, and being deceived in all this fact the fact of my invariable miscalculation set me upon a train of reflection that made my limbs again tremble, and my heart beat heavily once more.","EAP"
"id11131","Reticence such as this is seldom without a cause, nor indeed was ours; for our requirements were those resulting from a life work distinctly unpopular.","HPL"
"id20197","I have been looking at the timbers of the ship.","EAP"
"id25939","The murderers must have passed, then, through those of the back room.","EAP"
"id11431","As you honour me as you worship God, in whose image those also are created as your children and friends are dear to you, shed not a drop of precious human blood.""","MWS"
"id27119","We are said to love much those whom we greatly benefit.","MWS"
"id09259","""And the man sat upon the rock, and leaned his head upon his hand, and looked out upon the desolation.","EAP"
"id07127","Persons who are narrating facts, are seldom so particular as Mr. Kissam seems to be, about day and date and precise location.","EAP"
"id00526","I had been deceived, too, in respect to the shape of the enclosure.","EAP"
"id07344","Chantilly was a quondam cobbler of the Rue St. Denis, who, becoming stage mad, had attempted the rôle of Xerxes, in Crébillon's tragedy so called, and been notoriously Pasquinaded for his pains.","EAP"
"id16180","His appearance, different from any I had ever before seen, and his flight somewhat surprised me.","MWS"
"id23204","Sometimes we passed whole days under the leafy covert of the forest with our books and music.","MWS"
"id06909","I could scarcely get rid of it for an instant.","EAP"
"id08583","Dr. Job Ives diagnosed the trouble as some infantile fever, though others declared it was more of a mere wasting away or decline.","HPL"
"id07486","This first sense of pain lay in a rigorous constriction of the breast and lungs, and an insufferable dryness of the skin.","EAP"
"id14717","""One day, when the sun shone on the red leaves that strewed the ground and diffused cheerfulness, although it denied warmth, Safie, Agatha, and Felix departed on a long country walk, and the old man, at his own desire, was left alone in the cottage.","MWS"
"id25110","The sound of firing, early on the following morning, informed us that advanced posts of the armies were engaged.","MWS"
"id22420","They were so hideously silent; there was hardly a squeal when one of the last stragglers turned with the skill of long practice to make a meal in accustomed fashion on a weaker companion.","HPL"
"id15925","When I came to the reality, and saw regiments file off to the left far out of sight, fields intervening between the battalions, but a few troops sufficiently near me to observe their motions, I gave up all idea of understanding, even of seeing a battle, but attaching myself to Raymond attended with intense interest to his actions.","MWS"
"id20330","Curiosity flared up beyond sense and caution, and in my youthful egotism I fancied I might be able to sift a nucleus of real history from the confused, extravagant outpouring I would probably extract with the aid of raw whiskey.","HPL"
"id21707","That peddler told the store loungers at Dunwich Village that he thought he heard a horse stamping on that floor above.","HPL"
"id26480","""This suspense is a thousand times worse than the most horrible event; tell me what new scene of death has been acted, and whose murder I am now to lament?"" ""Your family is perfectly well,"" said Mr. Kirwin with gentleness; ""and someone, a friend, is come to visit you.""","MWS"
"id00374","There was a considerable difference between the ages of my parents, but this circumstance seemed to unite them only closer in bonds of devoted affection.","MWS"
"id27659","I jumped up to examine the clock, and found that it had ceased running.","EAP"
"id20893","Seems they get a queer crowd there, for this fellow heard voices in other rooms though most of 'em was empty that gave him the shivers.","HPL"
"id07444","To the moralist it will be unnecessary to say, in addition, that Wilson and myself were the most inseparable of companions.","EAP"
"id17775","It was late in the afternoon when we reached it; as this quarter is at a great distance from that in which we resided.","EAP"
"id18735","It had been a vigorous man; a well dressed stranger just off the train on his way to transact some business with the Bolton Worsted Mills.","HPL"
"id09480","Upon the first discovery of the corpse, it was not supposed that the murderer would be able to elude, for more than a very brief period, the inquisition which was immediately set on foot.","EAP"
"id00867","A letter may be compressed into a thin spiral roll, not differing much in shape or bulk from a large knitting needle, and in this form it might be inserted into the rung of a chair, for example.","EAP"
"id09251","The Boatswain Müller, an elderly man who would have known better had he not been a superstitious Alsatian swine, became so excited by this impression that he watched the body in the water; and swore that after it sank a little it drew its limbs into a swimming position and sped away to the south under the waves.","HPL"
"id18311","Think you that the groans of Clerval were music to my ears?","MWS"
